ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
18,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\PIL\PngImagePlugin.py:702(_accept)
2453,0.001,0.000,0.004,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\scale.py:115(get_transform)
28,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\scale.py:96(__init__)
54,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\ticker.py:259(_set_locator)
285,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\ticker.py:1758(tick_values)
190,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:1362(depth)
1863,0.002,0.000,0.008,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\ticker.py:568(__call__)
82,0.001,0.000,0.002,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:1057(set)
35,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:2162(__eq__)
398/180,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:2376(_invalidate_internal)
91/70,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:2398(_iter_break_from_left_to_right)
2809,0.007,0.000,0.017,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:2581(__init__)
2,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:2639(__init__)
28,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\scale.py:704(scale_factory)
3026,0.003,0.000,0.009,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\ticker.py:247(fix_minus)
28,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\ticker.py:454(set_useOffset)
28,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\ticker.py:500(set_useLocale)
5363,0.006,0.000,0.039,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:333(min)
5366,0.007,0.000,0.035,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:338(max)
3079,0.003,0.000,0.003,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:361(width)
3185,0.008,0.000,0.009,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:367(height)
1419,0.003,0.000,0.003,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:373(size)
3567/3566,0.013,0.000,0.014,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:379(bounds)
96,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:393(containsx)
96,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:407(contains)
9,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\PIL\ImageFile.py:75(_tilesort)
38,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\scale.py:78(limit_range_for_scale)
114,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\ticker.py:192(set_axis)
570,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\ticker.py:238(set_locs)
570,0.001,0.000,0.038,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\ticker.py:696(set_locs)
684,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\ticker.py:1932(closeto)
22831/20788,0.017,0.000,0.019,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:167(_invalidate_internal)
1320/1312,0.006,0.000,0.028,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:1772(__eq__)
8025,0.003,0.000,0.004,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:1864(inverted)
5928,0.022,0.000,0.026,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:2492(get_matrix)
1485,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:2683(get_matrix)
28,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\ticker.py:2889(__init__)
30227,0.037,0.000,0.089,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:1881(__init__)
62,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:2323(blended_transform_factory)
1985,0.002,0.000,0.002,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:343(intervalx)
28,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\ticker.py:1969(__init__)
3915,0.003,0.000,0.004,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:352(intervaly)
7951,0.007,0.000,0.107,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:800(from_bounds)
38,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:958(x0)
19,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:963(y0)
38,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:968(x1)
19,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:973(y1)
2,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:983(p1)
42553,0.031,0.000,0.044,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:1764(__init__)
49156,0.012,0.000,0.012,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:1921(get_matrix)
570,0.002,0.000,0.010,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\ticker.py:218(<listcomp>)
70333,0.024,0.000,0.024,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:110(__init__)
68,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:134(<dictcomp>)
38,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\ticker.py:1651(nonsingular)
2,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\ticker.py:1667(view_limits)
228,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\ticker.py:1726(__call__)
285,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\ticker.py:1755(__call__)
655,0.000,0.000,0.002,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:250(__array__)
10450,0.017,0.000,0.051,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:2347(__init__)
12047,0.017,0.000,0.083,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:2503(composite_transform_factory)
7498/7497,0.008,0.000,0.026,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:2597(get_matrix)
228,0.000,0.000,0.008,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:654(<listcomp>)
228,0.000,0.000,0.007,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:655(<listcomp>)
228,0.000,0.000,0.007,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:656(<listcomp>)
228,0.000,0.000,0.007,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:657(<listcomp>)
19,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:1017(minposx)
19,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:1028(minposy)
64379,0.014,0.000,0.014,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:1039(get_points)
39,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:1751(<lambda>)
39,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:1752(<lambda>)
4138,0.001,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:1753(<lambda>)
7,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:1755(<lambda>)
2,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\ticker.py:1716(__init__)
20941,0.046,0.000,0.055,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:194(set_children)
4,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:1696(__init__)
63,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:2673(__init__)
1,0.000,0.000,0.020,0.020,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\pyplot.py:1042(axes)
342,0.002,0.000,0.010,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:474(transformed)
3004,0.002,0.000,0.005,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:2417(transform_non_affine)
394,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:2426(transform_path_non_affine)
1450,0.002,0.000,0.006,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\path.py:202(_update_values)
227,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\cycler.py:239(__iter__)
88,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\collections.py:213(get_offset_transform)
33,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\artist.py:1007(set_alpha)
248,0.000,0.000,0.018,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\markers.py:228(__init__)
342,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\ticker.py:1633(raise_if_exceeds)
2698,0.015,0.000,0.219,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\path.py:498(contains_point)
342,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\ticker.py:1917(__init__)
28,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\ticker.py:2025(_staircase)
342,0.001,0.000,0.076,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\ticker.py:2134(__call__)
68,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:131(__getstate__)
68,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:141(<dictcomp>)
20788,0.014,0.000,0.033,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:157(invalidate)
155,0.000,0.000,0.002,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:246(frozen)
1111,0.002,0.000,0.007,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:313(xmin)
1244,0.002,0.000,0.007,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:318(ymin)
1111,0.001,0.000,0.006,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:323(xmax)
1282,0.002,0.000,0.008,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:328(ymax)
362,0.001,0.000,0.004,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:596(count_overlaps)
1881,0.008,0.000,0.015,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:619(padded)
10758,0.022,0.000,0.165,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:809(from_extents)
6651,0.006,0.000,0.051,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:1335(__add__)
7,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:1395(contains_branch_seperately)
634,0.001,0.000,0.036,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:1794(transform_path_affine)
14638,0.019,0.000,0.118,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:1827(frozen)
60,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:1831(is_separable)
2,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\path.py:485(transformed)
5068,0.007,0.000,0.591,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\path.py:653(intersects_bbox)
338,0.000,0.000,0.005,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:2764(get_transformed_points_and_affine)
477,0.001,0.000,0.004,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:2775(get_transformed_path_and_affine)
1863,0.006,0.000,0.006,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:2902(_interval_contains_close)
2790,0.001,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\path.py:730(unit_rectangle)
68,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:136(__setstate__)
2,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:1069(mutatedx)
2,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:1074(mutatedy)
37,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:1376(contains_branch)
858,0.002,0.000,0.006,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:1607(transform_path_non_affine)
2128,0.002,0.000,0.009,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:1969(clear)
14,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:2170(contains_branch_seperately)
342,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\ticker.py:1949(ge)
155,0.000,0.000,0.002,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:784(frozen)
4,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:795(null)
6145,0.010,0.000,0.021,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:2033(translate)
1110,0.001,0.000,0.004,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:2190(__init__)
1106,0.002,0.000,0.020,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:2250(inverted)
642/621,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:2391(__eq__)
4374/2187,0.007,0.000,0.030,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:2444(inverted)
2,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\cm.py:78(__getitem__)
20,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\cycler.py:364(by_key)
3,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\pyplot.py:185(_get_required_interactive_framework)
5430,0.423,0.000,0.989,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:580(count_contains)
12989,0.015,0.000,0.063,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:1843(transform_affine)
6278,0.017,0.000,0.023,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:2046(scale)
8252/5027,0.032,0.000,0.064,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:2436(get_affine)
5691,0.010,0.000,0.030,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:2457(__init__)
12111,0.007,0.000,0.010,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:253(x0)
7988,0.004,0.000,0.005,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:263(y0)
5106,0.002,0.000,0.003,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:273(x1)
6189,0.003,0.000,0.004,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:283(y1)
380,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:293(p0)
